FechaPublicacion,Fecha,CodigoLinea,NombreLinea,CodigoOperador,FPO,Sistema,Tension,Longitud,ParticipacionLineaNivelTension,ParticipacionLineaTotal,LongitudNivelTension,LongitudTotal,CodigoSubAreaOperativa,CodigoAreaOperativa,CodigoSubestacionOrigen,CodigoAreaOperativaOrigen,CodigoSubAreaOperativaOrigen,CodigoSubestacionDestino,CodigoAreaOperativaDestino,CodigoSubAreaOperativaDestino,CodigoDuracion
2024-12-31,2024-12-31,Lin1123,BELEN (CUCUTA) - LA INSULA (CUCUTA) 1 115 kV,Cia0005,2003-07-06,Uso STR,115.0,21.38,0.0025,0.0007,8534.36,30375.9,Are0029,Are0012,Sub0072,Are0012,Are0029,Sub0658,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin0058,LA INSULA (CUCUTA) - SAN MATEO (CUCUTA) 1 115 kV,Cia0005,2006-10-06,Uso STR,115.0,13.601,0.0016,0.0004,8534.36,30375.9,Are0029,Are0012,Sub0190,Are0012,Are0029,Sub0658,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1122,LA INSULA (CUCUTA) - ZULIA 1 115 kV,Cia0005,2001-01-01,Uso STR,115.0,31.24,0.0037,0.001,8534.36,30375.9,Are0029,Are0012,Sub0232,Are0012,Are0029,Sub0658,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin0161,CONVENCION - OCAÑA 1 115 kV,Cia0005,2019-10-07,Uso STR,115.0,32.51,0.0038,0.0011,8534.36,30375.9,Are0029,Are0012,Sub0064,Are0012,Are0029,Sub0143,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin0162,CONVENCION - TIBU 1 115 kV,Cia0005,1968-01-01,Uso STR,115.0,79.22,0.0093,0.0026,8534.36,30375.9,Are0029,Are0012,Sub0064,Are0012,Are0029,Sub0206,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1068,LOS PALOS - TASAJERO 1 230 kV,Cia5844,1980-01-01,Uso STN,230.0,101.46,0.0092,0.0033,10999.56,30375.9,Are0029,Are0012,Sub0150,Are0012,Are0029,Sub0200,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1080,BELEN (CUCUTA) - TASAJERO 1 230 kV,Cia5844,1980-01-01,Uso STN,230.0,11.95,0.0011,0.0004,10999.56,30375.9,Are0029,Are0012,Sub0072,Are0012,Are0029,Sub0200,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1073,SAN MATEO (CUCUTA) - TASAJERO 1 230 kV,Cia0010,1984-01-01,Uso STN,230.0,18.75,0.0017,0.0006,10999.56,30375.9,Are0029,Are0012,Sub0190,Are0012,Are0029,Sub0200,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1067,OCAÑA - LOS PALOS 1 230 kV,Cia5844,1989-01-01,Uso STN,230.0,160.39,0.0146,0.0053,10999.56,30375.9,Are0029,Are0012,Sub0143,Are0012,Are0029,Sub0150,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1079,SAMORE - TOLEDO 1 230 kV,Cia5844,1999-05-07,Uso STN,230.0,44.69,0.0041,0.0015,10999.56,30375.9,Are0029,Are0012,Sub0179,Are0012,Are0029,Sub0207,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin0575,AYACUCHO - CONVENCION 1 115 kV,Cia0005,1998-05-05,Uso STR,115.0,37.89,0.0044,0.0012,8534.36,30375.9,Are0029,Are0012,Sub0064,Are0012,Are0029,Sub0311,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin0005,BELEN (CUCUTA) - SEVILLA 2 115 kV,Cia0005,1975-01-01,Uso STR,115.0,4.155,0.0005,0.0001,8534.36,30375.9,Are0029,Are0012,Sub0072,Are0012,Are0029,Sub0300,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin0560,BELEN (CUCUTA) - SEVILLA 1 115 kV,Cia0005,1980-01-01,Uso STR,115.0,4.16,0.0005,0.0001,8534.36,30375.9,Are0029,Are0012,Sub0072,Are0012,Are0029,Sub0300,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1386,BUTURAMA - OCAÑA 1 115 KV ,Cia0005,2018-10-15,Uso STR,115.0,41.5,0.0049,0.0014,8534.36,30375.9,Are0029,Are0012,Sub0143,Are0012,Are0029,Sub0755,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1387,AYACUCHO - BUTURAMA 1 115 kV,Cia0005,2018-10-15,Uso STR,115.0,43.7,0.0051,0.0014,8534.36,30375.9,Are0029,Are0012,Sub0311,Are0012,Are0029,Sub0755,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1388,AGUACHICA - BUTURAMA 1 115 kV,Cia0005,2018-10-15,Uso STR,115.0,1.5,0.0002,0.0,8534.36,30375.9,Are0029,Are0012,Sub0313,Are0012,Are0029,Sub0755,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1075,SAN MATEO (CUCUTA) - OCAÑA 1 230 kV,Cia5844,1997-01-26,Uso STN,230.0,120.57,0.011,0.004,10999.56,30375.9,Are0029,Are0012,Sub0143,Are0012,Are0029,Sub0190,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin1072,BELEN (CUCUTA) - SAN MATEO (CUCUTA) 1 230 kV,Cia0005,1984-01-01,Uso STN,230.0,9.2,0.0008,0.0003,10999.56,30375.9,Are0029,Are0012,Sub0072,Are0012,Are0029,Sub0190,Are0012,Are0029,P1D
2024-12-31,2024-12-31,Lin0163,EL COPEY - VALLEDUPAR 1 220 kV,Cia0045,1978-01-01,Uso STN,220.0,90.8,0.0329,0.003,2762.78,30375.9,Are0025,Are0127,Sub0065,Are0127,Are0025,Sub0218,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0079,EL COPEY - VALLEDUPAR 2 220 kV,Cia5844,2007-05-30,Uso STN,220.0,96.13,0.0348,0.0032,2762.78,30375.9,Are0025,Are0127,Sub0065,Are0127,Are0025,Sub0218,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0326,CUESTECITAS - PUERTO BOLIVAR 2 110 kV,Cia0160,2001-01-01,Uso STR,110.0,142.0,0.0368,0.0047,3862.77,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0163,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1444,EL PASO - LA CUNA 1 110 KV,Cia0013,2024-03-23,Uso STR,110.0,6.5,0.0017,0.0002,3862.77,30375.9,Are0025,Are0127,Sub0261,Are0127,Are0025,Sub0777,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1518,SAN JUAN (GEB) - VALLEDUPAR 1 220 kV,Cia0045,2021-12-31,Uso STN,220.0,51.57,0.0187,0.0017,2762.78,30375.9,Are0025,Are0127,Sub0218,Are0127,Are0025,Sub0807,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1519,CUESTECITAS - SAN JUAN (GEB) 1 220 kV,Cia0045,2021-12-31,Uso STN,220.0,70.22,0.0254,0.0023,2762.78,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0807,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0966,GAIRA - SANTA MARTA 1 110 kV,Cia6640,1986-01-01,Uso STR,110.0,7.82,0.002,0.0003,3862.77,30375.9,Are0025,Are0127,Sub0193,Are0127,Are0025,Sub0606,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0898,CODAZZI (CESAR) - LA JAGUA 1 110 kV,Cia6067,1983-01-01,Uso STR,110.0,54.85,0.0142,0.0018,3862.77,30375.9,Are0025,Are0127,Sub0391,Are0127,Are0025,Sub0470,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0469,EL BANCO - EL PASO 1 110 kV,Cia6067,1982-01-01,Uso STR,110.0,90.7,0.0235,0.003,3862.77,30375.9,Are0025,Are0127,Sub0261,Are0127,Are0025,Sub0262,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1616,GUATAPURI - VALLEDUPAR 1 110 kV,Cia6067,2024-07-08,Uso STR,110.0,10.01,0.0026,0.0003,3862.77,30375.9,Are0025,Are0127,Sub0218,Are0127,Are0025,Sub0821,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1617,GUATAPURI - SAN JUAN 1 110 kV,Cia6067,2024-07-08,Uso STR,110.0,45.33,0.0117,0.0015,3862.77,30375.9,Are0025,Are0127,Sub0280,Are0127,Are0025,Sub0821,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0472,CUESTECITAS - MAICAO 1 110 kV,Cia6640,1998-12-01,Uso STR,110.0,47.0,0.0122,0.0015,3862.77,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0264,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1467,MAICAO - RIOHACHA 1 110 KV,Cia0015,2020-10-17,Uso STR,110.0,76.51,0.0198,0.0025,3862.77,30375.9,Are0025,Are0127,Sub0170,Are0127,Are0025,Sub0264,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1109,JEPIRACHI - PUERTO BOLIVAR 1 110 kV,Cia0021,2003-11-17,Uso STR,110.0,8.8,0.0023,0.0003,3862.77,30375.9,Are0025,Are0127,Sub0163,Are0127,Are0025,Sub0663,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1108,CUESTECITAS - JEPIRACHI 1 110 kV,Cia0160,2003-11-17,Uso STR,110.0,137.8,0.0357,0.0045,3862.77,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0663,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0241,GUAJIRA - SANTA MARTA 2 220 kV,Cia0045,1983-01-01,Uso STN,220.0,91.51,0.0331,0.003,2762.78,30375.9,Are0025,Are0127,Sub0096,Are0127,Are0025,Sub0193,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0281,LIBERTADOR - SANTA MARTA 1 110 kV,Cia6640,1993-01-01,Uso STR,110.0,4.5,0.0012,0.0001,3862.77,30375.9,Are0025,Are0127,Sub0121,Are0127,Are0025,Sub0193,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0290,MANZANARES (MAGDALENA) - SANTA MARTA 1 110 kV,Cia6640,1972-01-01,Uso STR,110.0,2.8,0.0007,0.0001,3862.77,30375.9,Are0025,Are0127,Sub0128,Are0127,Are0025,Sub0193,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0220,EL COPEY - FUNDACION 1 220 kV,Cia0045,1978-01-01,Uso STN,220.0,49.41,0.0179,0.0016,2762.78,30375.9,Are0025,Are0127,Sub0065,Are0127,Are0025,Sub0090,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1620,EL COPEY - FUNDACION 2 220 kV,Cia5844,2024-11-15,Uso STN,220.0,50.237,0.0182,0.0017,2762.78,30375.9,Are0025,Are0127,Sub0065,Are0127,Are0025,Sub0090,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0239,CUESTECITAS - GUAJIRA 2 220 kV,Cia0045,1984-01-01,Uso STN,220.0,95.45,0.0345,0.0031,2762.78,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0096,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1056,CUESTECITAS - GUAJIRA 1 220 kV,Cia0045,1993-08-16,Uso STN,220.0,95.45,0.0345,0.0031,2762.78,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0096,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0294,CUESTECITAS - MINA INTERCOR 2 110 kV,Cia0160,2001-01-01,Uso STR,110.0,7.7,0.002,0.0003,3862.77,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0131,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0293,CUESTECITAS - MINA INTERCOR 1 110 kV,Cia0160,2001-01-01,Uso STR,110.0,7.7,0.002,0.0003,3862.77,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0131,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0468,EL COPEY - EL PASO 1 110 kV,Cia6067,1983-01-01,Uso STR,110.0,55.4,0.0143,0.0018,3862.77,30375.9,Are0025,Are0127,Sub0065,Are0127,Are0025,Sub0261,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1259,SANTA MARTA - TERMOCOL 1 220 kV,Cia0045,2013-08-27,Uso STN,220.0,11.56,0.0042,0.0004,2762.78,30375.9,Are0025,Are0127,Sub0193,Are0127,Are0025,Sub0703,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1260,GUAJIRA - TERMOCOL 1 220 kV,Cia0045,2013-08-27,Uso STN,220.0,81.47,0.0295,0.0027,2762.78,30375.9,Are0025,Are0127,Sub0096,Are0127,Are0025,Sub0703,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0488,CODAZZI (CESAR) - VALLEDUPAR 1 110 kV,Cia6067,1999-01-01,Uso STR,110.0,51.0,0.0132,0.0017,3862.77,30375.9,Are0025,Are0127,Sub0218,Are0127,Are0025,Sub0391,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1399,LA LOMA - OCAÑA 1 500 kV,Cia5844,2019-01-22,Uso STN,500.0,168.0,0.0438,0.0055,3833.09,30375.9,Are0025,Are0127,Sub0143,Are0012,Are0025,Sub0760,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1594,LA JAGUA - LA LOMA 1 110 kV,Cia0015,2023-12-05,Uso STR,110.0,36.38,0.0094,0.0012,3862.77,30375.9,Are0025,Are0127,Sub0470,Are0127,Are0025,Sub0760,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1593,EL PASO - LA LOMA 1 110 kV,Cia0015,2023-12-05,Uso STR,110.0,20.369,0.0053,0.0007,3862.77,30375.9,Are0025,Are0127,Sub0261,Are0127,Are0025,Sub0760,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1398,EL COPEY - LA LOMA 1 500 kV,Cia5844,2019-01-22,Uso STN,500.0,73.0,0.019,0.0024,3833.09,30375.9,Are0025,Are0127,Sub0065,Are0127,Are0025,Sub0760,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0992,FUNDACION - SABANALARGA 3 220 kV,Cia0045,2004-10-31,Uso STN,220.0,91.2,0.033,0.003,2762.78,30375.9,Are0025,Are0127,Sub0090,Are0127,Are0025,Sub0173,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0366,FUNDACION - SABANALARGA 1 220 kV,Cia0045,1978-01-01,Uso STN,220.0,93.5,0.0338,0.0031,2762.78,30375.9,Are0025,Are0127,Sub0090,Are0127,Are0025,Sub0173,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0774,FUNDACION - SABANALARGA 2 220 kV,Cia0045,1999-03-23,Uso STN,220.0,91.15,0.033,0.003,2762.78,30375.9,Are0025,Are0127,Sub0090,Are0127,Are0025,Sub0173,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0905,CIENAGA - RIO CORDOBA 1 110 kV,Cia6640,2001-01-01,Uso STR,110.0,5.2,0.0013,0.0002,3862.77,30375.9,Are0025,Are0127,Sub0406,Are0127,Are0025,Sub0741,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1352,RIO CORDOBA - SANTA MARTA 1 220 kV,Cia0045,2017-12-05,Uso STN,220.0,22.39,0.0081,0.0007,2762.78,30375.9,Are0025,Are0127,Sub0193,Are0127,Are0025,Sub0741,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1361,RIO CORDOBA - SANTA MARTA 2 220 kV,Cia0045,2018-01-03,Uso STN,220.0,22.38,0.0081,0.0007,2762.78,30375.9,Are0025,Are0127,Sub0193,Are0127,Are0025,Sub0741,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1351,FUNDACION - RIO CORDOBA 1 220 kV,Cia0045,2017-12-05,Uso STN,220.0,62.56,0.0226,0.0021,2762.78,30375.9,Are0025,Are0127,Sub0090,Are0127,Are0025,Sub0741,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1360,FUNDACION - RIO CORDOBA 2 220 kV,Cia0045,2018-01-03,Uso STN,220.0,62.56,0.0226,0.0021,2762.78,30375.9,Are0025,Are0127,Sub0090,Are0127,Are0025,Sub0741,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0219,FUNDACION - TFUNDACION - RIO CORDOBA 1 110 kV,Cia6640,1997-01-01,Uso STR,110.0,68.5,0.0177,0.0023,3862.77,30375.9,Are0025,Are0127,Sub0090,Are0127,Are0025,Sub0741,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1468,CUESTECITAS - RIOHACHA 2 110 KV,Cia0015,2020-10-17,Uso STR,110.0,61.79,0.016,0.002,3862.77,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0170,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin0176,CUESTECITAS - RIOHACHA 1 110 kV,Cia6640,1982-01-01,Uso STR,110.0,59.7,0.0155,0.002,3862.77,30375.9,Are0025,Are0127,Sub0073,Are0127,Are0025,Sub0170,Are0127,Are0025,P1D
2024-12-31,2024-12-31,Lin1078,BANADIA - SAMORE 1 230 kV,Cia5844,1980-01-01,Uso STN,230.0,51.2,0.0047,0.0017,10999.56,30375.9,Are0129,Are0012,Sub0015,Are0012,Are0129,Sub0179,Are0012,Are0129,P1D
2024-12-31,2024-12-31,Lin1069,LOS PALOS - TOLEDO 1 230 kV,Cia5844,1997-01-20,Uso STN,230.0,79.45,0.0072,0.0026,10999.56,30375.9,Are0129,Are0012,Sub0150,Are0012,Are0129,Sub0207,Are0012,Are0129,P1D
2024-12-31,2024-12-31,Lin1060,BANADIA - CAÑO LIMON 1 230 kV,Cia5844,1976-01-01,Uso STN,230.0,86.46,0.0079,0.0028,10999.56,30375.9,Are0129,Are0012,Sub0015,Are0012,Are0129,Sub0035,Are0012,Are0129,P1D
2024-12-31,2024-12-31,Lin1061,BANADIA - TAME 1 115 kV,Cia0068,1997-11-30,Uso STR,115.0,60.0,0.007,0.002,8534.36,30375.9,Are0129,Are0012,Sub0015,Are0012,Are0129,Sub0240,Are0012,Are0129,P1D
2024-12-31,2024-12-31,Lin1064,COMUNEROS - PRIMAVERA 1 230 kV,Cia5844,1999-06-17,Uso STN,230.0,111.6,0.0101,0.0037,10999.56,30375.9,Are0131,Are0012,Sub0062,Are0012,Are0131,Sub0245,Are0002,Are0131,P1D
2024-12-31,2024-12-31,Lin1065,COMUNEROS - PRIMAVERA 2 230 kV,Cia5844,1996-11-04,Uso STN,230.0,101.47,0.0092,0.0033,10999.56,30375.9,Are0131,Are0012,Sub0062,Are0012,Are0131,Sub0245,Are0002,Are0131,P1D
2024-12-31,2024-12-31,Lin1371,BUENAVISTA - LIZAMA 1 115 kV,Cia0011,2018-04-16,Uso STN,115.0,36.49,0.0043,0.0012,8534.36,30375.9,Are0131,Are0012,Sub0122,Are0012,Are0131,Sub0538,Are0012,Are0131,P1D
2024-12-31,2024-12-31,Lin1313,PALENQUE - SAN SILVESTRE 1 115 kV,Cia0011,2016-06-06,Uso STR,115.0,80.16,0.0094,0.0026,8534.36,30375.9,Are0131,Are0012,Sub0148,Are0012,Are0131,Sub0192,Are0012,Are0131,P1D
2024-12-31,2024-12-31,Lin0330,LOS PALOS - PALENQUE 1 115 kV,Cia0011,1990-03-25,Uso STR,115.0,10.69,0.0013,0.0004,8534.36,30375.9,Are0131,Are0012,Sub0148,Are0012,Are0131,Sub0150,Are0012,Are0131,P1D
2024-12-31,2024-12-31,Lin0084,BUCARAMANGA - LOS PALOS 1 230 kV,Cia0011,1989-01-01,Uso STN,230.0,23.45,0.0021,0.0008,10999.56,30375.9,Are0131,Are0012,Sub0027,Are0012,Are0131,Sub0150,Are0012,Are0131,P1D
2024-12-31,2024-12-31,Lin1257,CARTAGENA - ZARAGOCILLA 1 66 kV,Cia6067,2013-07-03,Uso STR,66.0,11.2,0.0346,0.0004,323.59,30375.9,Are0018,Are0127,Sub0039,Are0127,Are0018,Sub0343,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0305,TERNERA - VILLA ESTRELLA 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,5.62,0.0174,0.0002,323.59,30375.9,Are0018,Are0127,Sub0204,Are0127,Are0018,Sub0595,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1382,BOLIVAR - VILLA ESTRELLA 1 66 kV,Cia6067,2018-08-18,Uso STR,66.0,11.3,0.0349,0.0004,323.59,30375.9,Are0018,Are0127,Sub0087,Are0127,Are0018,Sub0595,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1583,CHAMBACU - LA MARINA 1 66 kV,Cia6067,2023-10-20,Uso STR,66.0,4.121,0.0127,0.0001,323.59,30375.9,Are0018,Are0127,Sub0051,Are0127,Are0018,Sub0833,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1609,CARTAGENA - LA MARINA 1 66 kV,Cia6067,2024-01-25,Uso STR,66.0,12.185,0.0377,0.0004,323.59,30375.9,Are0018,Are0127,Sub0039,Are0127,Are0018,Sub0833,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1608,BOCAGRANDE - LA MARINA 1 66 kV,Cia6067,2024-01-25,Uso STR,66.0,1.615,0.005,0.0001,323.59,30375.9,Are0018,Are0127,Sub0022,Are0127,Are0018,Sub0833,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1582,EL BOSQUE - LA MARINA 1 66 kV,Cia6067,2023-10-20,Uso STR,66.0,7.029,0.0217,0.0002,323.59,30375.9,Are0018,Are0127,Sub0701,Are0127,Are0018,Sub0833,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0870,TERMOCANDELARIA - TERNERA 2 220 kV,Cia0045,2000-06-24,Uso STN,220.0,3.12,0.0011,0.0001,2762.78,30375.9,Are0018,Are0127,Sub0204,Are0127,Are0018,Sub0411,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0869,TERMOCANDELARIA - TERNERA 1 220 kV,Cia0045,2000-05-24,Uso STN,220.0,3.12,0.0011,0.0001,2762.78,30375.9,Are0018,Are0127,Sub0204,Are0127,Are0018,Sub0411,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0872,CARTAGENA - TERMOCANDELARIA 2 220 kV,Cia0045,2001-01-01,Uso STN,220.0,2.88,0.001,0.0001,2762.78,30375.9,Are0018,Are0127,Sub0039,Are0127,Are0018,Sub0411,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0871,CARTAGENA - TERMOCANDELARIA 1 220 kV,Cia0045,2001-01-01,Uso STN,220.0,2.88,0.001,0.0001,2762.78,30375.9,Are0018,Are0127,Sub0039,Are0127,Are0018,Sub0411,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0757,GAMBOTE - TERNERA 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,30.92,0.0956,0.001,323.59,30375.9,Are0018,Are0127,Sub0204,Are0127,Are0018,Sub0325,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1374,BOLIVAR - CARTAGENA 2 220 kV,Cia0015,2018-08-03,Uso STN,220.0,20.0,0.0072,0.0007,2762.78,30375.9,Are0018,Are0127,Sub0039,Are0127,Are0018,Sub0087,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0091,BOLIVAR - CARTAGENA 1 220 kV,Cia5844,2007-02-17,Uso STN,220.0,18.3,0.0066,0.0006,2762.78,30375.9,Are0018,Are0127,Sub0039,Are0127,Are0018,Sub0087,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0080,BOLIVAR - EL COPEY 1 500 kV,Cia5844,2007-03-31,Uso STN,500.0,166.68,0.0435,0.0055,3833.09,30375.9,Are0018,Are0127,Sub0065,Are0127,Are0018,Sub0087,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1177,ARGOS - TERMOCANDELARIA 1 110 kV,Cia6067,2009-07-14,Uso STR,110.0,6.06,0.0016,0.0002,3862.77,30375.9,Are0018,Are0127,Sub0411,Are0127,Are0018,Sub0678,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1178,ARGOS - NUEVA COSPIQUE 1 110 kV,Cia6067,2009-07-14,Uso STR,110.0,1.93,0.0005,0.0001,3862.77,30375.9,Are0018,Are0127,Sub0604,Are0127,Are0018,Sub0678,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1531,BOLIVAR - SABANALARGA 1 500 kV,Cia5844,2023-06-26,Uso STN,500.0,66.556,0.0174,0.0022,3833.09,30375.9,Are0018,Are0127,Sub0087,Are0127,Are0018,Sub0173,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1380,BOLIVAR - MANZANILLO 1 66 kV,Cia0017,2018-08-18,Uso STR,66.0,17.14,0.053,0.0006,323.59,30375.9,Are0018,Are0127,Sub0087,Are0127,Are0018,Sub0750,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1383,BAYUNCA - MANZANILLO 1 66 kV,Cia0017,2018-08-18,Uso STR,66.0,7.59,0.0235,0.0002,323.59,30375.9,Are0018,Are0127,Sub0247,Are0127,Are0018,Sub0750,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1381,BAYUNCA - BOLIVAR 1 66 kV,Cia6067,2018-08-18,Uso STR,66.0,12.1,0.0374,0.0004,323.59,30375.9,Are0018,Are0127,Sub0087,Are0127,Are0018,Sub0247,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0840,CARTAGENA - PROELECTRICA 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,2.78,0.0086,0.0001,323.59,30375.9,Are0018,Are0127,Sub0039,Are0127,Are0018,Sub0161,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0841,CARTAGENA - PROELECTRICA 2 66 kV,Cia6067,2012-03-12,Uso STR,66.0,2.78,0.0086,0.0001,323.59,30375.9,Are0018,Are0127,Sub0039,Are0127,Are0018,Sub0161,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0741,MAMONAL - PROELECTRICA 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,9.89,0.0306,0.0003,323.59,30375.9,Are0018,Are0127,Sub0125,Are0127,Are0018,Sub0161,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0742,MEMBRILLAL - PROELECTRICA 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,2.99,0.0092,0.0001,323.59,30375.9,Are0018,Are0127,Sub0156,Are0127,Are0018,Sub0161,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0717,COSPIQUE - MEMBRILLAL 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,3.99,0.0123,0.0001,323.59,30375.9,Are0018,Are0127,Sub0069,Are0127,Are0018,Sub0156,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0963,NUEVA COSPIQUE - TERMOCANDELARIA 2 110 kV,Cia6067,1991-12-01,Uso STR,110.0,6.0,0.0016,0.0002,3862.77,30375.9,Are0018,Are0127,Sub0411,Are0127,Are0018,Sub0604,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin0703,EL BOSQUE - TERNERA 1 66 kV,Cia6067,2012-03-12,Uso STR,66.0,8.35,0.0258,0.0003,323.59,30375.9,Are0018,Are0127,Sub0204,Are0127,Are0018,Sub0701,Are0127,Are0018,P1D
2024-12-31,2024-12-31,Lin1254,EL BOSQUE - TERNERA 1 220 kV,Cia0045,2013-05-27,Uso STN,220.0,25.69,0.0093,0.0008,2762.78,30375.9,Are0018,Are0127,Sub0204,Are0127,Are0018,Sub0701,Are0127,Are0018,P1D
